"STATION","DIRECTION","DAYTYPE","ARRIVAL"
"CUPEY","TO_SAGRADO","WORKDAY","22:33:58"
"CUPEY","TO_SAGRADO","WORKDAY","22:41:58"
"CUPEY","TO_SAGRADO","WORKDAY","22:50:06"
"CUPEY","TO_SAGRADO","WORKDAY","22:57:58"
"CUPEY","TO_SAGRADO","WORKDAY","23:05:58"
"CUPEY","TO_SAGRADO","WORKDAY","23:13:53"
"CUPEY","TO_SAGRADO","WORKDAY","23:21:53"
"CUPEY","TO_SAGRADO","WORKDAY","23:29:53"
"CUPEY","TO_SAGRADO","WORKDAY","23:37:53"
"CUPEY","TO_SAGRADO","WORKDAY","23:45:53"
"CUPEY","TO_SAGRADO","WORKDAY","23:53:53"
"DEPORTIVO","TO_SAGRADO","WORKDAY","00:03:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","00:11:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","00:19:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","00:31:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","00:43:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","00:59:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","01:15:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","01:31:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","01:47:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","02:03:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","02:19:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","02:35:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","02:51:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","03:07:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","03:23:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","03:39:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","03:55:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","04:11:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","04:27:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","04:43:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","04:59:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","05:15:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","05:31:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","05:47:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","06:03:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","06:19:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","06:35:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","06:51:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","07:07:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","07:23:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","07:36:07"
"DEPORTIVO","TO_SAGRADO","WORKDAY","07:47:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","07:59:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","08:11:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","08:21:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","08:31:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","08:41:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","08:52:07"
"DEPORTIVO","TO_SAGRADO","WORKDAY","09:01:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","09:11:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","09:21:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","09:31:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","09:41:41"
"DEPORTIVO","TO_SAGRADO","WORKDAY","09:51:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","10:03:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","10:15:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","10:28:07"
"DEPORTIVO","TO_SAGRADO","WORKDAY","10:39:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","10:55:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","11:11:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","11:27:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","11:43:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","11:59:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","12:15:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","12:31:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","12:47:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","13:03:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","13:19:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","13:35:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","13:51:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","14:07:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","14:23:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","14:39:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","14:55:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","15:11:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","15:31:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","21:31:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","21:43:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","21:55:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","22:07:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","22:19:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","22:27:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","22:36:07"
"DEPORTIVO","TO_SAGRADO","WORKDAY","22:43:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","22:51:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","22:59:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","23:07:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","23:15:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","23:23:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","23:31:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","23:39:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","23:47:59"
"DEPORTIVO","TO_SAGRADO","WORKDAY","23:55:59"
"DOMENECH","TO_SAGRADO","WORKDAY","00:00:52"
"DOMENECH","TO_SAGRADO","WORKDAY","00:08:52"
"DOMENECH","TO_SAGRADO","WORKDAY","00:16:52"
"DOMENECH","TO_SAGRADO","WORKDAY","00:26:17"
"DOMENECH","TO_SAGRADO","WORKDAY","00:32:52"
"DOMENECH","TO_SAGRADO","WORKDAY","00:40:52"
"DOMENECH","TO_SAGRADO","WORKDAY","00:54:17"
"DOMENECH","TO_SAGRADO","WORKDAY","01:04:52"
"DOMENECH","TO_SAGRADO","WORKDAY","01:20:52"
"DOMENECH","TO_SAGRADO","WORKDAY","01:36:52"
"DOMENECH","TO_SAGRADO","WORKDAY","01:52:52"
"DOMENECH","TO_SAGRADO","WORKDAY","02:08:52"
"DOMENECH","TO_SAGRADO","WORKDAY","02:24:52"
"DOMENECH","TO_SAGRADO","WORKDAY","02:40:52"
"DOMENECH","TO_SAGRADO","WORKDAY","02:56:52"
"DOMENECH","TO_SAGRADO","WORKDAY","03:12:52"
"DOMENECH","TO_SAGRADO","WORKDAY","03:28:52"
"DOMENECH","TO_SAGRADO","WORKDAY","03:44:52"
"DOMENECH","TO_SAGRADO","WORKDAY","04:00:52"
"DOMENECH","TO_SAGRADO","WORKDAY","04:16:52"
"DOMENECH","TO_SAGRADO","WORKDAY","04:32:47"
"DOMENECH","TO_SAGRADO","WORKDAY","04:48:47"
"DOMENECH","TO_SAGRADO","WORKDAY","05:04:47"
"DOMENECH","TO_SAGRADO","WORKDAY","05:20:47"
"DOMENECH","TO_SAGRADO","WORKDAY","05:36:47"
"DOMENECH","TO_SAGRADO","WORKDAY","05:52:47"
"DOMENECH","TO_SAGRADO","WORKDAY","06:08:47"
"DOMENECH","TO_SAGRADO","WORKDAY","06:24:47"
"DOMENECH","TO_SAGRADO","WORKDAY","06:40:47"
"DOMENECH","TO_SAGRADO","WORKDAY","06:56:47"
"DOMENECH","TO_SAGRADO","WORKDAY","07:12:47"
"DOMENECH","TO_SAGRADO","WORKDAY","07:30:17"
"DOMENECH","TO_SAGRADO","WORKDAY","07:46:17"
"DOMENECH","TO_SAGRADO","WORKDAY","07:56:55"
"DOMENECH","TO_SAGRADO","WORKDAY","08:10:17"
"DOMENECH","TO_SAGRADO","WORKDAY","08:22:17"
"DOMENECH","TO_SAGRADO","WORKDAY","08:34:17"
"DOMENECH","TO_SAGRADO","WORKDAY","08:44:17"
"DOMENECH","TO_SAGRADO","WORKDAY","08:54:17"
"DOMENECH","TO_SAGRADO","WORKDAY","09:04:17"
"DOMENECH","TO_SAGRADO","WORKDAY","09:14:25"
"DOMENECH","TO_SAGRADO","WORKDAY","09:24:17"
"DOMENECH","TO_SAGRADO","WORKDAY","09:34:17"
"DOMENECH","TO_SAGRADO","WORKDAY","09:44:17"
"DOMENECH","TO_SAGRADO","WORKDAY","09:54:17"
"DOMENECH","TO_SAGRADO","WORKDAY","10:03:59"
"DOMENECH","TO_SAGRADO","WORKDAY","10:12:46"
"DOMENECH","TO_SAGRADO","WORKDAY","10:26:17"
"DOMENECH","TO_SAGRADO","WORKDAY","10:38:17"
"DOMENECH","TO_SAGRADO","WORKDAY","10:50:25"
"DOMENECH","TO_SAGRADO","WORKDAY","11:00:47"
"DOMENECH","TO_SAGRADO","WORKDAY","11:16:44"
"DOMENECH","TO_SAGRADO","WORKDAY","11:32:44"
"DOMENECH","TO_SAGRADO","WORKDAY","11:48:44"
"DOMENECH","TO_SAGRADO","WORKDAY","12:04:44"
"DOMENECH","TO_SAGRADO","WORKDAY","12:20:44"
"DOMENECH","TO_SAGRADO","WORKDAY","12:36:44"
"DOMENECH","TO_SAGRADO","WORKDAY","12:52:44"
"DOMENECH","TO_SAGRADO","WORKDAY","13:08:44"
"DOMENECH","TO_SAGRADO","WORKDAY","13:24:44"
"DOMENECH","TO_SAGRADO","WORKDAY","13:40:44"
"DOMENECH","TO_SAGRADO","WORKDAY","13:56:44"
"DOMENECH","TO_SAGRADO","WORKDAY","14:12:44"
"DOMENECH","TO_SAGRADO","WORKDAY","14:28:44"
"DOMENECH","TO_SAGRADO","WORKDAY","14:44:44"
"DOMENECH","TO_SAGRADO","WORKDAY","15:00:44"
"DOMENECH","TO_SAGRADO","WORKDAY","15:16:44"
"DOMENECH","TO_SAGRADO","WORKDAY","15:34:17"
"DOMENECH","TO_SAGRADO","WORKDAY","15:54:17"
"DOMENECH","TO_SAGRADO","WORKDAY","21:54:17"
"DOMENECH","TO_SAGRADO","WORKDAY","22:06:17"
"DOMENECH","TO_SAGRADO","WORKDAY","22:17:02"
"DOMENECH","TO_SAGRADO","WORKDAY","22:30:17"
"DOMENECH","TO_SAGRADO","WORKDAY","22:40:57"
"DOMENECH","TO_SAGRADO","WORKDAY","22:48:57"
"DOMENECH","TO_SAGRADO","WORKDAY","22:57:05"
"DOMENECH","TO_SAGRADO","WORKDAY","23:04:57"
"DOMENECH","TO_SAGRADO","WORKDAY","23:12:57"
"DOMENECH","TO_SAGRADO","WORKDAY","23:20:52"
"DOMENECH","TO_SAGRADO","WORKDAY","23:28:52"
"DOMENECH","TO_SAGRADO","WORKDAY","23:36:52"
"DOMENECH","TO_SAGRADO","WORKDAY","23:44:52"
"DOMENECH","TO_SAGRADO","WORKDAY","23:52:52"
"HATO_REY","TO_SAGRADO","WORKDAY","00:04:05"
"HATO_REY","TO_SAGRADO","WORKDAY","00:12:05"
"HATO_REY","TO_SAGRADO","WORKDAY","00:20:05"
"HATO_REY","TO_SAGRADO","WORKDAY","00:29:38"
"HATO_REY","TO_SAGRADO","WORKDAY","00:36:05"
"HATO_REY","TO_SAGRADO","WORKDAY","00:44:05"
"HATO_REY","TO_SAGRADO","WORKDAY","00:57:38"
"HATO_REY","TO_SAGRADO","WORKDAY","01:08:05"
"HATO_REY","TO_SAGRADO","WORKDAY","01:24:05"
"HATO_REY","TO_SAGRADO","WORKDAY","01:40:05"
"HATO_REY","TO_SAGRADO","WORKDAY","01:56:05"
"HATO_REY","TO_SAGRADO","WORKDAY","02:12:05"
"HATO_REY","TO_SAGRADO","WORKDAY","02:28:05"
"HATO_REY","TO_SAGRADO","WORKDAY","02:44:05"
"HATO_REY","TO_SAGRADO","WORKDAY","03:00:05"
"HATO_REY","TO_SAGRADO","WORKDAY","03:16:05"
"HATO_REY","TO_SAGRADO","WORKDAY","03:32:05"
"HATO_REY","TO_SAGRADO","WORKDAY","03:48:05"
"HATO_REY","TO_SAGRADO","WORKDAY","04:04:05"
"HATO_REY","TO_SAGRADO","WORKDAY","04:20:05"
"HATO_REY","TO_SAGRADO","WORKDAY","04:36:05"
"HATO_REY","TO_SAGRADO","WORKDAY","04:52:05"
"HATO_REY","TO_SAGRADO","WORKDAY","05:08:05"
"HATO_REY","TO_SAGRADO","WORKDAY","05:24:05"
"HATO_REY","TO_SAGRADO","WORKDAY","05:40:05"
"HATO_REY","TO_SAGRADO","WORKDAY","05:56:05"
"HATO_REY","TO_SAGRADO","WORKDAY","06:12:05"
"HATO_REY","TO_SAGRADO","WORKDAY","06:28:05"
"HATO_REY","TO_SAGRADO","WORKDAY","06:44:05"
"HATO_REY","TO_SAGRADO","WORKDAY","07:00:05"
"HATO_REY","TO_SAGRADO","WORKDAY","07:16:05"
"HATO_REY","TO_SAGRADO","WORKDAY","07:33:38"
"HATO_REY","TO_SAGRADO","WORKDAY","07:49:38"
"HATO_REY","TO_SAGRADO","WORKDAY","08:00:06"
"HATO_REY","TO_SAGRADO","WORKDAY","08:13:38"
"HATO_REY","TO_SAGRADO","WORKDAY","08:25:38"
"HATO_REY","TO_SAGRADO","WORKDAY","08:37:38"
"HATO_REY","TO_SAGRADO","WORKDAY","08:47:38"
"HATO_REY","TO_SAGRADO","WORKDAY","08:57:38"
"HATO_REY","TO_SAGRADO","WORKDAY","09:07:38"
"HATO_REY","TO_SAGRADO","WORKDAY","09:17:46"
"HATO_REY","TO_SAGRADO","WORKDAY","09:27:38"
"HATO_REY","TO_SAGRADO","WORKDAY","09:37:38"
"HATO_REY","TO_SAGRADO","WORKDAY","09:47:38"
"HATO_REY","TO_SAGRADO","WORKDAY","09:57:38"
"HATO_REY","TO_SAGRADO","WORKDAY","10:07:20"
"HATO_REY","TO_SAGRADO","WORKDAY","10:16:07"
"HATO_REY","TO_SAGRADO","WORKDAY","10:29:38"
"HATO_REY","TO_SAGRADO","WORKDAY","10:41:38"
"HATO_REY","TO_SAGRADO","WORKDAY","10:53:46"
"HATO_REY","TO_SAGRADO","WORKDAY","11:04:05"
"HATO_REY","TO_SAGRADO","WORKDAY","11:20:05"
"HATO_REY","TO_SAGRADO","WORKDAY","11:36:05"
"HATO_REY","TO_SAGRADO","WORKDAY","11:52:05"
"HATO_REY","TO_SAGRADO","WORKDAY","12:08:05"
"HATO_REY","TO_SAGRADO","WORKDAY","12:24:05"
"HATO_REY","TO_SAGRADO","WORKDAY","12:40:05"
"HATO_REY","TO_SAGRADO","WORKDAY","12:56:05"
"HATO_REY","TO_SAGRADO","WORKDAY","13:12:05"
"HATO_REY","TO_SAGRADO","WORKDAY","13:28:05"
"HATO_REY","TO_SAGRADO","WORKDAY","13:44:05"
"HATO_REY","TO_SAGRADO","WORKDAY","14:00:05"
"HATO_REY","TO_SAGRADO","WORKDAY","14:16:05"
"HATO_REY","TO_SAGRADO","WORKDAY","14:32:05"
"HATO_REY","TO_SAGRADO","WORKDAY","14:48:05"
"HATO_REY","TO_SAGRADO","WORKDAY","15:04:05"
"HATO_REY","TO_SAGRADO","WORKDAY","15:20:05"
"HATO_REY","TO_SAGRADO","WORKDAY","15:37:38"
"HATO_REY","TO_SAGRADO","WORKDAY","15:57:38"
"HATO_REY","TO_SAGRADO","WORKDAY","21:57:38"
"HATO_REY","TO_SAGRADO","WORKDAY","22:09:38"
"HATO_REY","TO_SAGRADO","WORKDAY","22:20:05"
"HATO_REY","TO_SAGRADO","WORKDAY","22:33:38"
"HATO_REY","TO_SAGRADO","WORKDAY","22:44:05"
"HATO_REY","TO_SAGRADO","WORKDAY","22:52:05"
"HATO_REY","TO_SAGRADO","WORKDAY","23:00:05"
"HATO_REY","TO_SAGRADO","WORKDAY","23:08:05"
"HATO_REY","TO_SAGRADO","WORKDAY","23:16:05"
"HATO_REY","TO_SAGRADO","WORKDAY","23:24:05"
"HATO_REY","TO_SAGRADO","WORKDAY","23:32:05"
"HATO_REY","TO_SAGRADO","WORKDAY","23:40:05"
"HATO_REY","TO_SAGRADO","WORKDAY","23:48:05"
"HATO_REY","TO_SAGRADO","WORKDAY","23:56:05"
"JARDINES","TO_SAGRADO","WORKDAY","00:07:03"
"JARDINES","TO_SAGRADO","WORKDAY","00:14:48"
"JARDINES","TO_SAGRADO","WORKDAY","00:22:48"
"JARDINES","TO_SAGRADO","WORKDAY","00:35:03"
"JARDINES","TO_SAGRADO","WORKDAY","00:46:48"
"JARDINES","TO_SAGRADO","WORKDAY","01:02:48"
"JARDINES","TO_SAGRADO","WORKDAY","01:18:48"
"JARDINES","TO_SAGRADO","WORKDAY","01:34:48"
"JARDINES","TO_SAGRADO","WORKDAY","01:50:48"
"JARDINES","TO_SAGRADO","WORKDAY","02:06:48"
"JARDINES","TO_SAGRADO","WORKDAY","02:22:48"
"JARDINES","TO_SAGRADO","WORKDAY","02:38:48"
"JARDINES","TO_SAGRADO","WORKDAY","02:54:48"
"JARDINES","TO_SAGRADO","WORKDAY","03:10:48"
"JARDINES","TO_SAGRADO","WORKDAY","03:26:48"
"JARDINES","TO_SAGRADO","WORKDAY","03:42:48"
"JARDINES","TO_SAGRADO","WORKDAY","03:58:48"
"JARDINES","TO_SAGRADO","WORKDAY","04:14:48"
"JARDINES","TO_SAGRADO","WORKDAY","04:30:48"
"JARDINES","TO_SAGRADO","WORKDAY","04:46:48"
"JARDINES","TO_SAGRADO","WORKDAY","05:02:48"
"JARDINES","TO_SAGRADO","WORKDAY","05:18:48"
"JARDINES","TO_SAGRADO","WORKDAY","05:34:48"
"JARDINES","TO_SAGRADO","WORKDAY","05:50:48"
"JARDINES","TO_SAGRADO","WORKDAY","06:06:48"
"JARDINES","TO_SAGRADO","WORKDAY","06:22:48"
"JARDINES","TO_SAGRADO","WORKDAY","06:38:48"
"JARDINES","TO_SAGRADO","WORKDAY","06:54:48"
"JARDINES","TO_SAGRADO","WORKDAY","07:11:03"
"JARDINES","TO_SAGRADO","WORKDAY","07:27:03"
"JARDINES","TO_SAGRADO","WORKDAY","07:38:56"
"JARDINES","TO_SAGRADO","WORKDAY","07:51:03"
"JARDINES","TO_SAGRADO","WORKDAY","08:03:03"
"JARDINES","TO_SAGRADO","WORKDAY","08:15:03"
"JARDINES","TO_SAGRADO","WORKDAY","08:25:03"
"JARDINES","TO_SAGRADO","WORKDAY","08:35:03"
"JARDINES","TO_SAGRADO","WORKDAY","08:45:03"
"JARDINES","TO_SAGRADO","WORKDAY","08:55:11"
"JARDINES","TO_SAGRADO","WORKDAY","09:05:03"
"JARDINES","TO_SAGRADO","WORKDAY","09:15:03"
"JARDINES","TO_SAGRADO","WORKDAY","09:25:03"
"JARDINES","TO_SAGRADO","WORKDAY","09:35:03"
"JARDINES","TO_SAGRADO","WORKDAY","09:44:45"
"JARDINES","TO_SAGRADO","WORKDAY","09:54:48"
"JARDINES","TO_SAGRADO","WORKDAY","10:07:03"
"JARDINES","TO_SAGRADO","WORKDAY","10:19:03"
"JARDINES","TO_SAGRADO","WORKDAY","10:31:11"
"JARDINES","TO_SAGRADO","WORKDAY","10:42:48"
"JARDINES","TO_SAGRADO","WORKDAY","10:58:48"
"JARDINES","TO_SAGRADO","WORKDAY","11:14:48"
"JARDINES","TO_SAGRADO","WORKDAY","11:30:48"
"JARDINES","TO_SAGRADO","WORKDAY","11:46:48"
"JARDINES","TO_SAGRADO","WORKDAY","12:02:48"
"JARDINES","TO_SAGRADO","WORKDAY","12:18:48"
"JARDINES","TO_SAGRADO","WORKDAY","12:34:48"
"JARDINES","TO_SAGRADO","WORKDAY","12:50:48"
"JARDINES","TO_SAGRADO","WORKDAY","13:06:48"
"JARDINES","TO_SAGRADO","WORKDAY","13:22:48"
"JARDINES","TO_SAGRADO","WORKDAY","13:38:48"
"JARDINES","TO_SAGRADO","WORKDAY","13:54:48"
"JARDINES","TO_SAGRADO","WORKDAY","14:10:48"
"JARDINES","TO_SAGRADO","WORKDAY","14:26:48"
"JARDINES","TO_SAGRADO","WORKDAY","14:42:48"
"JARDINES","TO_SAGRADO","WORKDAY","14:58:48"
"JARDINES","TO_SAGRADO","WORKDAY","15:15:03"
"JARDINES","TO_SAGRADO","WORKDAY","15:35:03"
"JARDINES","TO_SAGRADO","WORKDAY","21:35:03"
"JARDINES","TO_SAGRADO","WORKDAY","21:47:03"
"JARDINES","TO_SAGRADO","WORKDAY","21:58:48"
"JARDINES","TO_SAGRADO","WORKDAY","22:11:03"
"JARDINES","TO_SAGRADO","WORKDAY","22:22:48"
"JARDINES","TO_SAGRADO","WORKDAY","22:30:48"
"JARDINES","TO_SAGRADO","WORKDAY","22:38:56"
"JARDINES","TO_SAGRADO","WORKDAY","22:46:48"
"JARDINES","TO_SAGRADO","WORKDAY","22:54:48"
"JARDINES","TO_SAGRADO","WORKDAY","23:02:48"
"JARDINES","TO_SAGRADO","WORKDAY","23:10:48"
"JARDINES","TO_SAGRADO","WORKDAY","23:18:48"
"JARDINES","TO_SAGRADO","WORKDAY","23:26:48"
"JARDINES","TO_SAGRADO","WORKDAY","23:34:48"
"JARDINES","TO_SAGRADO","WORKDAY","23:42:48"
"JARDINES","TO_SAGRADO","WORKDAY","23:50:48"
"JARDINES","TO_SAGRADO","WORKDAY","23:58:48"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","00:04:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","00:12:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","00:20:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","00:28:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","00:40:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","00:52:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","01:08:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","01:24:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","01:40:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","01:56:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","02:12:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","02:28:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","02:44:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","03:00:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","03:16:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","03:32:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","03:48:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","04:04:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","04:20:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","04:36:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","04:52:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","05:08:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","05:24:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","05:40:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","05:56:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","06:12:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","06:28:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","06:44:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","07:00:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","07:16:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","07:32:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","07:44:16"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","07:56:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","08:08:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","08:20:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","08:30:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","08:40:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","08:50:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","09:01:01"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","09:10:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","09:20:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","09:30:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","09:40:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","09:50:35"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","10:00:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","10:12:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","10:24:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","10:37:01"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","10:48:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","11:04:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","11:20:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","11:36:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","11:52:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","12:08:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","12:24:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","12:40:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","12:56:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","13:12:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","13:28:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","13:44:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","14:00:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","14:16:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","14:32:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","14:48:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","15:04:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","15:20:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","15:40:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","21:40:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","21:52:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","22:04:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","22:16:53"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","22:28:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","22:36:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","22:44:16"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","22:52:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","23:00:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","23:08:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","23:16:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","23:24:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","23:32:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","23:40:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","23:48:08"
"LAS_LOMAS","TO_SAGRADO","WORKDAY","23:56:08"
